1,44,c:stcv:3103862,bslb,,1698,(YYYY),,,YYYY,a::91.493.1000:1.14,Brussel,oip,fp,fp,normal,a::06.2859:1.1,Lambert Marchant
1,45,c:stcv:3103873,und,,1667,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,46,c:stcv:3103902,und,,1615,YYYY,,,YYYY,a::91.493.3000:1.5,Loven,oip,fp,fp,normal,a::06.3153:1.1,Ian Maes
1,47,c:stcv:3103907,prtb,,1695,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1163:1.3,Jan Danckaert
1,48,c:stcv:3103914,und,,1670,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,49,c:stcv:3103921,und,,1668,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,50,c:stcv:3104014,und,,1669,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,51,c:stcv:3104050,und,,1665,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,52,c:stcv:3104060,und,,1669,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,53,c:stcv:3104084,und,,1663,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,54,c:stcv:3104091,und,,1668,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,55,c:stcv:3104097,und,,1669,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,56,c:stcv:3104109,und,,1661,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,57,c:stcv:3104569,pbl,,1625,YYYY,,,YYYY,a::91.493.3000:1.5,Loven,oip,fp,fp,normal,a::06.3153:1.1,Ian Maes
1,58,c:stcv:3104581,und,,1616,YYYY,,,YYYY,a::91.493.2000:1.44,Antvverpen,oip,fp,fp,normal,a::06.3304:1.2,Hieronymus Verdussen
1,59,c:stcv:3104650,und,,1628,YYYY,,,YYYY,a::91.493.3000:1.5,Loven,oip,fp,fp,normal,a::06.3034:1.1,Franchoys Fabri
1,60,c:stcv:3104700,und,,1620,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3304:1.2,Hieronymus Verdussen
1,61,c:stcv:3104782,und,,1696,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3258:1.1,Joannes van Soest
1,62,c:stcv:3104799,bsl,,1697,YYYY,,,YYYY,a::91.493.3000:1.5,Loven,oip,fp,fp,normal,a::06.1438:1.2,Guiliam Stryckwant
2,63,c:stcv:3104799,bsl,,1697,YYYY,,,YYYY,a::91.493.1000:1.14,Brussel,oip,fp,fp,normal,a::06.3247:1.1,Franciscus t'Serstevens
1,64,c:stcv:3104821,und,,1689,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3086:1.1,weduwe Gymnicus
1,65,c:stcv:3104863,und,,1687,YYYY,,,YYYY,a::91.493.3000:1.5,Loven,oip,fp,fp,normal,a::06.157:1.2,Martinus Hullegaerde
1,66,c:stcv:3104902,und,,1616,YYYY,,,YYYY,a::91.493.2000:1.44,Antvverpen,oip,fp,fp,normal,a::06.3290:1.2,Ioachim Trognaesius
1,67,c:stcv:3105016,prt,,1689,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3233:1.1,Hendrick Saetreuver
1,68,c:stcv:3105032,prt,[1665-1668],1665,inter[YYYY-YYYY],,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3073:1.1,Ian Baptiste Graet
1,69,c:stcv:3105058,und,,1621,YYYY,,,YYYY,a::91.493.2800:1.3,Mechelen,oip,fp,fp,normal,a::06.3116:1.4,Heyndrick Iaye
1,70,c:stcv:3105067,und,,1639,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2932:1.3,Hendrick Aertssens
1,71,c:stcv:3105094,prtb,,1681,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3146:1.2,Bauduyn Manilius
1,72,c:stcv:3105100,prt,,1696,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3233:1.1,Hendrick Saetreuver
1,73,c:stcv:3105109,und,,1630,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3123:1.2,Ian vanden Kerckhove
1,74,c:stcv:3105116,und,,1630,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3135:1.3,Guilliam Lesteens
1,75,c:stcv:3105122,und,,1627,YYYY,,,YYYY,a::91.493.2000:1.28,Hantwerpen,oip,fp,fp,normal,a::06.3135:1.3,Guilliam Lesteens
1,76,c:stcv:3105127,und,,1697,(col.YYYY),,,YYYY,a::91.493.9000:1.6,Ghendt,oip,colo,colo,normal,a::06.3233:1.1,Hendrick Saetreuver
1,77,c:stcv:3105253,prtb,,1684,[YYYY-],,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3233:1.1,Hendrick Saetreuver
1,78,c:stcv:3105340,prt,,1698,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3120:1.1,Petrus Jouret
1,79,c:stcv:3105350,und,,1625,YYYY,,,YYYY,a::91.493.2000:1.28,Hantwerpen,oip,fp,fp,normal,a::06.3135:1.3,Guilliam Lesteens
1,80,c:stcv:3105369,und,,1600,[YY--?],,,YYYY,a::91.0001:1,s.l.,oip,ext,ext,normal,a::06.4053:1,s.n.
1,81,c:stcv:3105389,prtb,,1694,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3355:1.3,Balthazar van Wolsschaten
1,82,c:stcv:3105399,und,,1600,[YY--?],,,YYYY,a::91.0001:1,s.l.,oip,ext,ext,normal,a::06.4053:1,s.n.
1,83,c:stcv:3105400,und,,1671,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,84,c:stcv:3105418,und,,1673,YYYY,,,YYYY,a::91.493.3000:1.5,Loven,oip,fp,fp,normal,a::06.157:1.2,Martinus Hullegaerde
1,85,c:stcv:3105429,und,,1600,[YY--?],,,YYYY,a::91.0001:1,s.l.,oip,ext,ext,normal,a::06.4053:1,s.n.
1,86,c:stcv:3105438,prtb,,1698,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3355:1.3,Balthazar van Wolsschaten
1,87,c:stcv:3105451,und,,1612,YYYY,,,YYYY,a::91.493.2000:1.28,Hantwerpen,oip,fp,fp,normal,a::06.3304:1.2,Hieronymus Verdussen
1,88,c:stcv:3105465,und,,1639,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2932:1.1,Hendrick Aertsens
1,89,c:stcv:3105475,prtb,,1676,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.13,Francoys d'Erckel
2,90,c:stcv:3105475,prtb,,1676,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,91,c:stcv:3105485,und,,1691,YYYY,,,YYYY,a::91.493.3000:1.5,Loven,oip,fp,fp,normal,a::06.1438:1.2,Guiliam Stryckwant
1,92,c:stcv:3105493,prt,,1699,YYYY,,,YYYY,a::91.493.8000:1.2,Brugghe,oip,fp,fp,normal,a::06.3214:1.1,Ignatius van Pee
1,93,c:stcv:3105502,und,,1624,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3304:1.3,Hieronymvs Verdvssen
1,94,c:stcv:3105530,und,,1629,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3304:1.2,Hieronymus Verdussen
1,95,c:stcv:3105606,prt,,1676,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.14,Franchois d'Erckel
2,96,c:stcv:3105606,prt,,1676,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,97,c:stcv:3105663,prtb,,1676,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.13,Francoys d'Erckel
2,98,c:stcv:3105663,prtb,,1676,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,99,c:stcv:3105686,und,,1675,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.14,Franchois d'Erckel
2,100,c:stcv:3105686,und,,1676,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,101,c:stcv:3105705,und,,1676,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.13,Francoys d'Erckel
2,102,c:stcv:3105705,und,,1676,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,103,c:stcv:3105717,prtb,,1675,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.13,Francoys d'Erckel
2,104,c:stcv:3105717,prtb,,1675,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,105,c:stcv:3105725,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.15,François d'Erckel
2,106,c:stcv:3105725,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,107,c:stcv:3105746,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.15,François d'Erckel
2,108,c:stcv:3105746,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,109,c:stcv:3105847,und,,1675,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.14,Franchois d'Erckel
2,110,c:stcv:3105847,und,,1675,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,111,c:stcv:3105859,und,,1675,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.14,Franchois d'Erckel
2,112,c:stcv:3105859,und,,1675,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,113,c:stcv:3105923,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.15,François d'Erckel
2,114,c:stcv:3105923,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,115,c:stcv:3105938,prtb,,1675,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.13,Francoys d'Erckel
2,116,c:stcv:3105938,prtb,,1675,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,117,c:stcv:3105945,prtb,,1675,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.13,Francoys d'Erckel
2,118,c:stcv:3105945,prtb,,1675,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,119,c:stcv:3105977,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.15,François d'Erckel
2,120,c:stcv:3105977,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,121,c:stcv:3106110,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.15,François d'Erckel
2,122,c:stcv:3106110,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,123,c:stcv:3106117,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.15,François d'Erckel
2,124,c:stcv:3106117,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,125,c:stcv:3106128,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.15,François d'Erckel
2,126,c:stcv:3106128,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,127,c:stcv:3106187,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.10,Françoys d'Erckel
2,128,c:stcv:3106187,prtb,,1674,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3143:1.2,Michiel Maes
1,129,c:stcv:3106223,und,,1674,YYYY,,,YYYY,a::91.493.9000:1.10,Gand,oip,fp,fp,normal,a::06.1136:1.16,Francois d'Erckel
2,130,c:stcv:3106223,und,,1674,YYYY,,,YYYY,a::91.493.9000:1.10,Gand,oip,fp,fp,normal,a::06.3143:1.1,Michel Maes
1,131,c:stcv:3106238,prtb,,1676,YYYY,,,YYYY,a::91.493.9000:1.10,Gand,oip,fp,fp,normal,a::06.1136:1.17,Francois d'Ercle
2,132,c:stcv:3106238,prtb,,1676,YYYY,,,YYYY,a::91.493.9000:1.10,Gand,oip,fp,fp,normal,a::06.3143:1.1,Michel Maes
1,133,c:stcv:3106246,prtb,,1685,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3124:1.4,hoirs van Jan vanden Kerchove
1,134,c:stcv:3106281,und,,1674,YYYY,,,YYYY,a::91.493.9000:1.10,Gand,oip,fp,fp,normal,a::06.1136:1.16,Francois d'Erckel
2,135,c:stcv:3106281,und,,1674,YYYY,,,YYYY,a::91.493.9000:1.10,Gand,oip,fp,fp,normal,a::06.3143:1.1,Michel Maes
1,136,c:stcv:3106293,und,,1676,[YYYY?],,,YYYY,a::91.493.9000:1,Ghent,oip,ext,ext,normal,a::06.1136:1,"Erckel, d', François"
2,137,c:stcv:3106293,und,,1676,[YYYY?],,,YYYY,a::91.493.9000:1,Ghent,oip,ext,ext,normal,a::06.3143:1,"Maes, Michael"
1,138,c:stcv:3106327,prtf,,1654,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2932:1.6,Hendrik Aertssens
2,139,c:stcv:3106327,bslb,,1654,(col.YYYY),,,YYYY,a::91.492.1805:1.9,Amsterdam,oip,colo,colo,normal,a::06.3207:1.1,Gijsbrecht van Ommeren
1,140,c:stcv:3106349,bsl,,1698,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3109:1.1,Ian Baptist Iacobs
1,141,c:stcv:3106391,und,,1676,[YYYY?],,,YYYY,a::91.493.9000:1,Ghent,oip,ext,ext,normal,a::06.1136:1,"Erckel, d', François"
2,142,c:stcv:3106391,und,,1676,[YYYY?],,,YYYY,a::91.493.9000:1,Ghent,oip,fp,ext,normal,a::06.3143:1,"Maes, Michael"
1,143,c:stcv:3106394,und,,1673,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.1136:1.12,Françoys d'Ercle
1,144,c:stcv:3106444,und,,1670,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,145,c:stcv:3106448,und,,1671,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3018:1.2,Joannes Franciscus Crabbens
1,146,c:stcv:3106472,prt,,1666,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3213:1.2,Marcelis Parys
1,147,c:stcv:3106477,und,,1617,YYYY,,,YYYY,a::91.493.2000:1.45,Hantvverpen,oip,fp,fp,normal,a::06.3304:1.3,Hieronymvs Verdvssen
1,148,c:stcv:3106483,und,,1694,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3321:1.1,Godtgaf Verhulst
1,149,c:stcv:3106495,prtb,,1696,YYYY,,,YYYY,a::91.493.9000:1.6,Ghendt,oip,fp,fp,normal,a::06.3233:1.1,Hendrick Saetreuver
1,150,c:stcv:3106536,und,,1672,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3018:1.2,Joannes Franciscus Crabbens
1,151,c:stcv:3106817,und,,1629,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2932:1.3,Hendrick Aertssens
1,152,c:stcv:3106835,und,,1652,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3359:1.2,Cornelis Woons
1,153,c:stcv:3106851,und,,1623,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3356:1.2,Geeraerdt van Wolsschaten
1,154,c:stcv:3106882,und,,1615,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3714:1.7,"Geeraerdt van Wolsshaten, ende Hendrick Aertssen"
1,155,c:stcv:3106908,und,,1671,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.2927:1.2,Michiel Cnobbaert
1,156,c:stcv:3106915,und,,1658,(YYYY),,,YYYY,a::91.493.2000:1,Antwerp,oip,doc,doc,normal,a::06.3003:1,"Man, de, Marie & Jan Cnobbaert [Heirs]"
1,157,c:stcv:3106927,und,,1623,YYYY,,,YYYY,a::91.493.2000:1.28,Hantwerpen,oip,fp,fp,normal,a::06.2932:1.3,Hendrick Aertssens
1,158,c:stcv:3106944,und,,1643,YYYY,,,YYYY,a::91.493.2000:1.44,Antvverpen,oip,fp,fp,normal,a::06.3306:1.2,Hieronymus Verdussen
1,159,c:stcv:3106990,und,,1626,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3001:1.1,Ian Cnobbaert
1,160,c:stcv:3107014,bsl,,1688,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3312:1.1,Joannes Baptista Verdussen
1,161,c:stcv:3107054,und,,1696,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3311:1.1,Hieronymus Verdussen
1,162,c:stcv:3107062,prt,,1661,YYYY,,,YYYY,a::91.493.2000:1.43,Antwerpen,oip,fp,fp,normal,a::06.3359:1.2,Cornelis Woons
1,163,c:stcv:3107080,und,,1685,[YYYY-],,,YYYY,a::91.493.2800:1.3,Mechelen,oip,fp,fp,normal,a::06.276:1.3,Gisbrecht Lints
2,164,c:stcv:3107080,und,,1685,[YYYY-],,,YYYY,a::91.493.1000:1.14,Brussel,oip,fp,fp,normal,a::06.434:1.1,Judocus Stryckwant
