2,110,c:stcv:3105418,dut,dt
1,111,c:stcv:3105429,dut,dt
1,112,c:stcv:3105438,dut,dt
1,113,c:stcv:3105451,dut,dt
1,114,c:stcv:3105465,dut,dt
1,115,c:stcv:3105475,dut,dt
2,116,c:stcv:3105475,fre,dt
1,117,c:stcv:3105485,dut,dt
1,118,c:stcv:3105493,lat,bt
2,119,c:stcv:3105493,dut,dt
3,120,c:stcv:3105493,lat,dt
1,121,c:stcv:3105502,dut,dt
1,122,c:stcv:3105530,dut,dt
1,123,c:stcv:3105606,dut,dt
1,124,c:stcv:3105663,dut,dt
1,125,c:stcv:3105686,dut,dt
1,126,c:stcv:3105705,dut,dt
1,127,c:stcv:3105717,dut,dt
1,128,c:stcv:3105725,dut,dt
1,129,c:stcv:3105746,dut,dt
1,130,c:stcv:3105847,dut,dt
1,131,c:stcv:3105859,dut,dt
1,132,c:stcv:3105923,dut,dt
1,133,c:stcv:3105938,dut,dt
1,134,c:stcv:3105945,dut,dt
1,135,c:stcv:3105977,dut,dt
1,136,c:stcv:3106110,dut,dt
1,137,c:stcv:3106117,dut,dt
1,138,c:stcv:3106128,dut,dt
1,139,c:stcv:3106187,dut,dt
1,140,c:stcv:3106223,fre,dt
1,141,c:stcv:3106238,fre,dt
1,142,c:stcv:3106246,dut,dt
2,143,c:stcv:3106246,fre,dt
3,144,c:stcv:3106246,lat,dt
1,145,c:stcv:3106281,fre,dt
1,146,c:stcv:3106293,fre,dt
1,147,c:stcv:3106327,dut,dt
1,148,c:stcv:3106349,dut,dt
1,149,c:stcv:3106391,dut,dt
1,150,c:stcv:3106394,dut,dt
1,151,c:stcv:3106444,dut,dt
1,152,c:stcv:3106448,lat,bt
2,153,c:stcv:3106448,dut,dt
1,154,c:stcv:3106472,dut,dt
1,155,c:stcv:3106477,dut,dt
1,156,c:stcv:3106483,dut,dt
1,157,c:stcv:3106495,dut,dt
1,158,c:stcv:3106536,lat,bt
2,159,c:stcv:3106536,dut,dt
1,160,c:stcv:3106817,ita,bt
2,161,c:stcv:3106817,dut,dt
1,162,c:stcv:3106835,dut,dt
1,163,c:stcv:3106851,lat,bt
2,164,c:stcv:3106851,dut,dt
1,165,c:stcv:3106882,ita,bt
2,166,c:stcv:3106882,dut,dt
1,167,c:stcv:3106908,dut,dt
1,168,c:stcv:3106915,dut,dt
1,169,c:stcv:3106927,lat,bt
2,170,c:stcv:3106927,dut,dt
1,171,c:stcv:3106944,dut,dt
1,172,c:stcv:3106990,dut,dt
1,173,c:stcv:3107014,lat,bt
2,174,c:stcv:3107014,dut,dt
1,175,c:stcv:3107054,dut,dt
1,176,c:stcv:3107062,dut,dt
1,177,c:stcv:3107080,dut,dt
1,178,c:stcv:3107090,dut,dt
1,179,c:stcv:3107095,dut,dt
2,180,c:stcv:3107095,lat,dt
1,181,c:stcv:3107100,dut,dt
1,182,c:stcv:3107106,fre,bt
2,183,c:stcv:3107106,dut,dt
1,184,c:stcv:3107110,dut,dt
1,185,c:stcv:3107116,dut,dt
1,186,c:stcv:3107121,dut,dt
1,187,c:stcv:3107128,fre,bt
2,188,c:stcv:3107128,dut,dt
1,189,c:stcv:3107139,dut,dt
1,190,c:stcv:3107285,lat,bt
2,191,c:stcv:3107285,dut,dt
1,192,c:stcv:3107541,dut,dt
1,193,c:stcv:3107614,dut,dt
1,194,c:stcv:3107629,dut,dt
1,195,c:stcv:3107632,dut,dt
1,196,c:stcv:3107636,dut,dt
1,197,c:stcv:3107640,dut,dt
1,198,c:stcv:3107667,lat,bt
2,199,c:stcv:3107667,dut,dt
1,200,c:stcv:3107686,dut,dt
1,201,c:stcv:3108025,dut,dt
1,202,c:stcv:3108051,dut,dt
1,203,c:stcv:3108118,dut,dt
1,204,c:stcv:3108127,dut,dt
1,205,c:stcv:3109075,dut,dt
1,206,c:stcv:3109091,dut,dt
1,207,c:stcv:3109102,dut,dt
1,208,c:stcv:3109111,dut,dt
1,209,c:stcv:3109130,dut,dt
1,210,c:stcv:3110193,dut,dt
1,211,c:stcv:3110513,dut,dt
2,212,c:stcv:3110513,fre,dt
3,213,c:stcv:3110513,lat,dt
1,214,c:stcv:3110559,dut,dt
1,215,c:stcv:3110569,dut,dt
1,216,c:stcv:3110591,dut,dt
1,217,c:stcv:3112261,dut,dt
1,218,c:stcv:3112318,dut,dt
1,219,c:stcv:3112347,dut,dt
1,220,c:stcv:3112389,dut,dt
1,221,c:stcv:3112397,dut,dt
1,222,c:stcv:3112432,dut,dt
1,223,c:stcv:3112454,dut,dt
1,224,c:stcv:3112473,dut,dt
1,225,c:stcv:3112515,dut,dt
1,226,c:stcv:3112519,dut,dt
1,227,c:stcv:3112531,dut,dt
1,228,c:stcv:3112536,dut,dt
1,229,c:stcv:3112539,dut,dt
1,230,c:stcv:3112541,dut,dt
1,231,c:stcv:3112546,dut,dt
1,232,c:stcv:3112553,dut,dt
1,233,c:stcv:3112558,dut,dt
1,234,c:stcv:3112566,dut,dt
1,235,c:stcv:3112571,dut,dt
1,236,c:stcv:3112577,dut,dt
1,237,c:stcv:3112579,lat,bt
2,238,c:stcv:3112579,dut,dt
1,239,c:stcv:3112580,dut,dt
1,240,c:stcv:3112606,lat,bt
2,241,c:stcv:3112606,dut,dt
1,242,c:stcv:3112644,dut,dt
1,243,c:stcv:3112733,dut,dt
1,244,c:stcv:3112847,dut,dt
1,245,c:stcv:3112859,dut,dt
1,246,c:stcv:3112924,dut,dt
1,247,c:stcv:3112938,dut,dt
1,248,c:stcv:3112982,dut,dt
1,249,c:stcv:3113143,spa,bt
2,250,c:stcv:3113143,dut,dt
1,251,c:stcv:3113203,dut,dt
1,252,c:stcv:3113297,dut,dt
1,253,c:stcv:3113369,dut,dt
1,254,c:stcv:3113371,dut,dt
1,255,c:stcv:3113372,dut,dt
1,256,c:stcv:3113381,dut,dt
1,257,c:stcv:3113383,dut,dt
1,258,c:stcv:3113387,dut,dt
1,259,c:stcv:3113395,dut,dt
1,260,c:stcv:3113399,dut,dt
1,261,c:stcv:3113404,dut,dt
1,262,c:stcv:3113468,dut,dt
1,263,c:stcv:3113482,dut,dt
1,264,c:stcv:3113489,dut,dt
1,265,c:stcv:3113531,dut,dt
1,266,c:stcv:3113545,dut,dt
1,267,c:stcv:3113550,dut,dt
1,268,c:stcv:3113553,dut,dt
1,269,c:stcv:3113738,dut,dt
1,270,c:stcv:3113744,dut,dt
1,271,c:stcv:3113764,dut,dt
1,272,c:stcv:3113766,dut,dt
1,273,c:stcv:3113774,fre,bt
2,274,c:stcv:3113774,dut,dt
1,275,c:stcv:3113779,fre,bt
2,276,c:stcv:3113779,dut,dt
1,277,c:stcv:3113869,dut,dt
1,278,c:stcv:3113878,dut,dt
1,279,c:stcv:3113892,dut,dt
1,280,c:stcv:3113900,dut,dt
1,281,c:stcv:3113902,dut,dt
1,282,c:stcv:3113904,fre,bt
2,283,c:stcv:3113904,dut,dt
1,284,c:stcv:3113917,fre,bt
2,285,c:stcv:3113917,dut,dt
1,286,c:stcv:3113918,dut,dt
1,287,c:stcv:3113919,dut,dt
1,288,c:stcv:3113994,dut,dt
1,289,c:stcv:3114188,fre,bt
2,290,c:stcv:3114188,dut,dt
1,291,c:stcv:3114205,dut,dt
1,292,c:stcv:3114211,dut,dt
1,293,c:stcv:3114228,dut,dt
2,294,c:stcv:3114228,fre,dt
1,295,c:stcv:3114241,dut,dt
1,296,c:stcv:3114251,dut,dt
1,297,c:stcv:3114261,dut,dt
1,298,c:stcv:3114270,dut,dt
1,299,c:stcv:3114283,dut,dt
1,300,c:stcv:3114293,dut,dt
1,301,c:stcv:3114344,dut,dt
1,302,c:stcv:3114367,fre,bt
2,303,c:stcv:3114367,dut,dt
1,304,c:stcv:3114379,dut,dt
1,305,c:stcv:3114419,dut,dt
1,306,c:stcv:3114424,dut,dt
1,307,c:stcv:3114428,dut,dt
1,308,c:stcv:3114433,lat,bt
2,309,c:stcv:3114433,dut,dt
1,310,c:stcv:3114442,dut,dt
1,311,c:stcv:3114461,fre,bt
2,312,c:stcv:3114461,dut,dt
1,313,c:stcv:3114472,dut,dt
1,314,c:stcv:3114487,lat,bt
2,315,c:stcv:3114487,dut,dt
1,316,c:stcv:3114498,dut,dt
1,317,c:stcv:3114511,lat,bt
2,318,c:stcv:3114511,dut,dt
1,319,c:stcv:3114665,dut,dt
1,320,c:stcv:3114674,dut,dt
2,321,c:stcv:3114674,spa,dt
1,322,c:stcv:3114691,dut,dt
2,323,c:stcv:3114691,spa,dt
1,324,c:stcv:3114712,dut,dt
1,325,c:stcv:3114719,dut,dt
1,326,c:stcv:3114721,lat,bt
2,327,c:stcv:3114721,dut,dt
1,328,c:stcv:3114725,dut,dt
2,329,c:stcv:3114725,spa,dt
1,330,c:stcv:3114756,dut,dt
1,331,c:stcv:3114764,dut,dt
1,332,c:stcv:3114774,dut,dt
1,333,c:stcv:3114786,lat,bt
2,334,c:stcv:3114786,dut,dt
1,335,c:stcv:3114838,dut,dt
1,336,c:stcv:3114846,dut,dt
1,337,c:stcv:3114858,dut,dt
1,338,c:stcv:3114865,dut,dt
1,339,c:stcv:3114886,dut,dt
1,340,c:stcv:3114891,dut,dt
1,341,c:stcv:3114903,spa,bt
2,342,c:stcv:3114903,dut,dt
1,343,c:stcv:3114908,dut,dt
1,344,c:stcv:3114920,spa,bt
2,345,c:stcv:3114920,dut,dt
1,346,c:stcv:3114924,dut,dt
1,347,c:stcv:3114940,lat,bt
2,348,c:stcv:3114940,dut,dt
1,349,c:stcv:3115000,dut,dt
1,350,c:stcv:3115016,dut,dt
1,351,c:stcv:3115073,dut,dt
1,352,c:stcv:3115106,spa,bt
2,353,c:stcv:3115106,dut,dt
1,354,c:stcv:3115185,lat,dt
2,355,c:stcv:3115185,dut,dt
1,356,c:stcv:3115815,dut,dt
1,357,c:stcv:3115967,dut,dt
1,358,c:stcv:3115978,dut,dt
1,359,c:stcv:3115986,dut,dt
1,360,c:stcv:3116037,dut,dt
1,361,c:stcv:3116042,dut,dt
1,362,c:stcv:3116044,dut,dt
1,363,c:stcv:3116052,dut,dt
1,364,c:stcv:3116068,dut,dt
1,365,c:stcv:3116075,dut,dt
1,366,c:stcv:3116136,dut,dt
1,367,c:stcv:3116175,dut,dt
1,368,c:stcv:3116184,dut,dt
1,369,c:stcv:3116225,dut,dt
1,370,c:stcv:3116228,dut,dt
1,371,c:stcv:3116237,dut,dt
1,372,c:stcv:3116256,dut,dt
1,373,c:stcv:3116260,dut,dt
1,374,c:stcv:3116267,dut,dt
1,375,c:stcv:3116269,dut,dt
1,376,c:stcv:3116601,dut,dt
1,377,c:stcv:3116611,dut,dt
1,378,c:stcv:3116620,dut,dt
1,379,c:stcv:3116622,dut,dt
1,380,c:stcv:3116633,dut,dt
1,381,c:stcv:3116649,dut,dt
1,382,c:stcv:3116655,dut,dt
1,383,c:stcv:3116667,ita,bt
2,384,c:stcv:3116667,dut,dt
3,385,c:stcv:3116667,spa,mt
1,386,c:stcv:3116700,dut,dt
1,387,c:stcv:3116709,ita,bt
2,388,c:stcv:3116709,dut,dt
1,389,c:stcv:3116710,ita,bt
2,390,c:stcv:3116710,dut,dt
1,391,c:stcv:3116711,ita,bt
2,392,c:stcv:3116711,dut,dt
1,393,c:stcv:3116977,dut,dt
1,394,c:stcv:3116994,dut,dt
1,395,c:stcv:3117037,dut,dt
1,396,c:stcv:3117144,dut,dt
1,397,c:stcv:3117146,dut,dt
1,398,c:stcv:3117223,dut,dt
1,399,c:stcv:3117239,dut,dt
1,400,c:stcv:3117253,dut,dt
1,401,c:stcv:3117303,spa,bt
2,402,c:stcv:3117303,dut,dt
3,403,c:stcv:3117303,fre,mt
1,404,c:stcv:3117384,dut,dt
2,405,c:stcv:3117384,spa,dt
1,406,c:stcv:3117404,dut,dt
1,407,c:stcv:3117420,dut,dt
1,408,c:stcv:3117428,fre,bt
2,409,c:stcv:3117428,dut,dt
1,410,c:stcv:3117436,dut,dt
1,411,c:stcv:3117482,dut,dt
1,412,c:stcv:3117490,dut,dt
1,413,c:stcv:3117537,dut,dt
1,414,c:stcv:3117548,dut,dt
1,415,c:stcv:3117572,dut,dt
1,416,c:stcv:3117590,dut,dt
1,417,c:stcv:3117608,dut,dt
1,418,c:stcv:3117625,dut,dt
1,419,c:stcv:3117635,dut,dt
1,420,c:stcv:3117651,dut,dt
1,421,c:stcv:3117716,dut,dt
1,422,c:stcv:3117765,dut,dt
1,423,c:stcv:3117784,dut,dt
1,424,c:stcv:3117797,dut,dt
1,425,c:stcv:3117817,dut,dt
1,426,c:stcv:3117840,dut,dt
1,427,c:stcv:3117847,dut,dt
1,428,c:stcv:3117867,dut,dt
1,429,c:stcv:3117895,dut,dt
1,430,c:stcv:3117906,dut,dt
1,431,c:stcv:3117920,dut,dt
1,432,c:stcv:3117921,dut,dt
1,433,c:stcv:3117927,dut,dt
1,434,c:stcv:3117934,dut,dt
1,435,c:stcv:3117975,dut,dt
1,436,c:stcv:3118287,dut,dt
1,437,c:stcv:3118327,dut,dt
1,438,c:stcv:3118418,dut,dt
1,439,c:stcv:3118428,dut,dt
1,440,c:stcv:3118451,ita,bt
2,441,c:stcv:3118451,dut,dt
1,442,c:stcv:3118455,dut,dt
1,443,c:stcv:3118496,lat,bt
2,444,c:stcv:3118496,dut,dt
1,445,c:stcv:3118503,dut,dt
1,446,c:stcv:3118508,dut,dt
1,447,c:stcv:3118516,dut,dt
1,448,c:stcv:3118524,dut,dt
1,449,c:stcv:3118531,dut,dt
1,450,c:stcv:3118538,dut,dt
1,451,c:stcv:3118541,dut,dt
1,452,c:stcv:3118551,dut,dt
1,453,c:stcv:3118558,dut,dt
1,454,c:stcv:3118564,dut,dt
1,455,c:stcv:3118567,dut,dt
1,456,c:stcv:3118569,dut,dt
1,457,c:stcv:3118573,dut,dt
1,458,c:stcv:3118579,dut,dt
1,459,c:stcv:3118585,dut,dt
1,460,c:stcv:3118589,dut,dt
1,461,c:stcv:3118604,dut,dt
1,462,c:stcv:3118611,dut,dt
1,463,c:stcv:3118617,dut,dt
1,464,c:stcv:3118628,dut,dt
1,465,c:stcv:3118639,dut,dt
1,466,c:stcv:3118656,dut,dt
1,467,c:stcv:3118684,dut,dt
1,468,c:stcv:3118687,dut,dt
1,469,c:stcv:3118701,dut,dt
1,470,c:stcv:3118714,dut,dt
1,471,c:stcv:3118722,dut,dt
1,472,c:stcv:3118728,dut,dt
1,473,c:stcv:3118747,dut,dt
1,474,c:stcv:3118753,dut,dt
1,475,c:stcv:3118767,dut,dt
1,476,c:stcv:3118901,dut,dt
1,477,c:stcv:3118916,dut,dt
1,478,c:stcv:3118934,dut,dt
1,479,c:stcv:3118951,dut,dt
1,480,c:stcv:3119161,dut,dt
1,481,c:stcv:3119177,dut,dt
1,482,c:stcv:3119180,dut,dt
1,483,c:stcv:3119185,dut,dt
1,484,c:stcv:3119196,dut,dt
1,485,c:stcv:3119199,dut,dt
1,486,c:stcv:3119207,dut,dt
1,487,c:stcv:3119223,dut,dt
1,488,c:stcv:3119325,dut,dt
2,489,c:stcv:3119325,fre,dt
3,490,c:stcv:3119325,lat,dt
1,491,c:stcv:3119364,dut,dt
1,492,c:stcv:3119385,dut,dt
1,493,c:stcv:3119420,fre,bt
2,494,c:stcv:3119420,dut,dt
1,495,c:stcv:3119486,lat,bt
2,496,c:stcv:3119486,dut,dt
1,497,c:stcv:3119510,dut,dt
2,498,c:stcv:3119510,fre,dt
3,499,c:stcv:3119510,lat,dt
1,500,c:stcv:3119523,dut,dt
1,501,c:stcv:3119532,dut,dt
1,502,c:stcv:3119536,dut,dt
1,503,c:stcv:3119543,dut,dt
1,504,c:stcv:3119554,dut,dt
1,505,c:stcv:3119565,dut,dt
1,506,c:stcv:3119569,dut,dt
1,507,c:stcv:3119576,dut,dt
1,508,c:stcv:3119583,dut,dt
1,509,c:stcv:3119592,fre,bt
2,510,c:stcv:3119592,dut,dt
1,511,c:stcv:3119595,dut,dt
1,512,c:stcv:3119600,dut,dt
1,513,c:stcv:3119609,dut,dt
1,514,c:stcv:3119615,dut,dt
1,515,c:stcv:3119621,dut,dt
2,516,c:stcv:3119621,lat,dt
3,517,c:stcv:3119621,fre,dt
1,518,c:stcv:3119623,dut,dt
1,519,c:stcv:3119630,dut,dt
1,520,c:stcv:3119632,grc,bt
2,521,c:stcv:3119632,dut,dt
1,522,c:stcv:3119649,dut,dt
1,523,c:stcv:3119651,dut,dt
1,524,c:stcv:3119654,dut,dt
1,525,c:stcv:3119661,dut,dt
1,526,c:stcv:3119663,dut,dt
1,527,c:stcv:3119665,dut,dt
1,528,c:stcv:3119670,dut,dt
1,529,c:stcv:3119678,ita,bt
2,530,c:stcv:3119678,dut,dt
1,531,c:stcv:3119681,dut,dt
1,532,c:stcv:3119684,fre,bt
2,533,c:stcv:3119684,dut,dt
3,534,c:stcv:3119684,lat,mt
1,535,c:stcv:3119697,dut,dt
1,536,c:stcv:3119703,dut,dt
1,537,c:stcv:3119710,dut,dt
1,538,c:stcv:3119718,dut,dt
1,539,c:stcv:3119723,dut,dt
1,540,c:stcv:3119726,dut,dt
1,541,c:stcv:3119733,dut,dt
1,542,c:stcv:3119736,dut,dt
2,543,c:stcv:3119736,lat,dt
3,544,c:stcv:3119736,fre,dt
1,545,c:stcv:3119740,dut,dt
1,546,c:stcv:3119746,dut,dt
1,547,c:stcv:3119747,dut,dt
1,548,c:stcv:3119757,spa,bt
2,549,c:stcv:3119757,dut,dt
1,550,c:stcv:3119760,dut,dt
2,551,c:stcv:3119760,lat,dt
3,552,c:stcv:3119760,grc,dt
4,553,c:stcv:3119760,heb,dt
1,554,c:stcv:3119765,dut,dt
1,555,c:stcv:3119767,dut,dt
1,556,c:stcv:3119770,dut,dt
1,557,c:stcv:3119772,lat,dt
2,558,c:stcv:3119772,heb,dt
3,559,c:stcv:3119772,grc,dt
4,560,c:stcv:3119772,dut,dt
1,561,c:stcv:3119776,dut,dt
1,562,c:stcv:3119787,dut,dt
2,563,c:stcv:3119787,lat,dt
3,564,c:stcv:3119787,grc,dt
1,565,c:stcv:3119809,dut,dt
1,566,c:stcv:3119811,dut,dt
1,567,c:stcv:3119812,dut,dt
1,568,c:stcv:3119813,dut,dt
1,569,c:stcv:3119814,dut,dt
1,570,c:stcv:3119816,dut,dt
1,571,c:stcv:3119820,dut,dt
1,572,c:stcv:3119823,lat,bt
2,573,c:stcv:3119823,dut,dt
1,574,c:stcv:3119828,lat,bt
2,575,c:stcv:3119828,dut,dt
1,576,c:stcv:3119830,fre,bt
2,577,c:stcv:3119830,dut,dt
1,578,c:stcv:3119842,fre,bt
2,579,c:stcv:3119842,dut,dt
1,580,c:stcv:3119854,dut,dt
1,581,c:stcv:3119860,spa,bt
2,582,c:stcv:3119860,dut,dt
1,583,c:stcv:3119875,lat,bt
2,584,c:stcv:3119875,dut,dt
1,585,c:stcv:3119880,lat,bt
2,586,c:stcv:3119880,dut,dt
1,587,c:stcv:3119882,dut,dt
1,588,c:stcv:3119885,dut,dt
1,589,c:stcv:3119888,dut,dt
1,590,c:stcv:3119891,dut,dt
1,591,c:stcv:3119895,dut,dt
1,592,c:stcv:3119901,lat,bt
2,593,c:stcv:3119901,dut,dt
1,594,c:stcv:3119903,ita,bt
2,595,c:stcv:3119903,dut,dt
1,596,c:stcv:3119938,lat,bt
2,597,c:stcv:3119938,dut,dt
1,598,c:stcv:3119950,spa,bt
2,599,c:stcv:3119950,dut,dt
1,600,c:stcv:3119952,spa,bt
2,601,c:stcv:3119952,dut,dt
1,602,c:stcv:3119956,spa,bt
2,603,c:stcv:3119956,dut,dt
1,604,c:stcv:3119959,dut,dt
1,605,c:stcv:3119965,fre,bt
2,606,c:stcv:3119965,dut,dt
1,607,c:stcv:3119977,lat,bt
2,608,c:stcv:3119977,dut,dt
1,609,c:stcv:3119981,dut,dt
1,610,c:stcv:3119985,lat,bt
2,611,c:stcv:3119985,dut,dt
1,612,c:stcv:3120005,dut,dt
1,613,c:stcv:3120006,dut,dt
1,614,c:stcv:3120011,dut,dt
1,615,c:stcv:3120033,dut,dt
2,616,c:stcv:3120033,lat,dt
1,617,c:stcv:3120043,dut,dt
1,618,c:stcv:3120091,dut,dt
1,619,c:stcv:3120097,dut,dt
1,620,c:stcv:3120099,dut,dt
1,621,c:stcv:3120106,dut,dt
1,622,c:stcv:3120136,dut,dt
1,623,c:stcv:3120158,dut,dt
1,624,c:stcv:3120162,dut,dt
1,625,c:stcv:3120169,dut,dt
1,626,c:stcv:3120178,dut,dt
1,627,c:stcv:3120297,dut,dt
2,628,c:stcv:3120297,lat,dt
3,629,c:stcv:3120297,fre,dt
1,630,c:stcv:3120461,dut,dt
2,631,c:stcv:3120461,fre,dt
3,632,c:stcv:3120461,lat,dt
1,633,c:stcv:3120475,dut,dt
2,634,c:stcv:3120475,lat,dt
1,635,c:stcv:3120521,dut,dt
1,636,c:stcv:3120532,dut,dt
2,637,c:stcv:3120532,fre,dt
3,638,c:stcv:3120532,spa,dt
4,639,c:stcv:3120532,lat,dt
1,640,c:stcv:3120615,dut,dt
1,641,c:stcv:3120743,dut,dt
1,642,c:stcv:3120770,dut,dt
1,643,c:stcv:3120851,dut,dt
1,644,c:stcv:3120882,dut,dt
1,645,c:stcv:3120919,ger,bt
2,646,c:stcv:3120919,dut,dt
1,647,c:stcv:3120960,dut,dt
1,648,c:stcv:3120992,ger,bt
2,649,c:stcv:3120992,dut,dt
1,650,c:stcv:3121005,dut,dt
1,651,c:stcv:3121015,dut,dt
1,652,c:stcv:3121049,dut,dt
1,653,c:stcv:3121060,dut,dt
1,654,c:stcv:3121075,spa,bt
2,655,c:stcv:3121075,dut,dt
1,656,c:stcv:3121096,dut,dt
1,657,c:stcv:3121128,dut,dt
1,658,c:stcv:3121142,dut,dt
1,659,c:stcv:3121162,dut,dt
1,660,c:stcv:3121224,dut,dt
1,661,c:stcv:3121227,dut,dt
1,662,c:stcv:3121232,dut,dt
1,663,c:stcv:3121246,dut,dt
1,664,c:stcv:3121255,dut,dt
1,665,c:stcv:3121290,dut,dt
1,666,c:stcv:3121303,dut,dt
1,667,c:stcv:3121316,dut,dt
1,668,c:stcv:3121324,dut,dt
1,669,c:stcv:3121332,dut,dt
1,670,c:stcv:3121342,dut,dt
1,671,c:stcv:3121350,dut,dt
1,672,c:stcv:3121356,dut,dt
1,673,c:stcv:3121363,dut,dt
1,674,c:stcv:3121376,dut,dt
1,675,c:stcv:3121819,dut,dt
1,676,c:stcv:3121829,dut,dt
1,677,c:stcv:3121835,dut,dt
1,678,c:stcv:3121901,ita,bt
2,679,c:stcv:3121901,dut,dt
1,680,c:stcv:3121933,dut,dt
1,681,c:stcv:3121972,dut,dt
1,682,c:stcv:3121990,dut,dt
1,683,c:stcv:3122004,dut,dt
1,684,c:stcv:3122021,dut,dt
1,685,c:stcv:3122031,dut,dt
1,686,c:stcv:3122033,dut,dt
1,687,c:stcv:3122050,dut,dt
1,688,c:stcv:3122056,dut,dt
1,689,c:stcv:3122080,dut,dt
1,690,c:stcv:3122095,dut,dt
1,691,c:stcv:3122102,dut,dt
1,692,c:stcv:3122109,dut,dt
1,693,c:stcv:3122120,dut,dt
1,694,c:stcv:3122122,dut,dt
1,695,c:stcv:3122152,dut,dt
1,696,c:stcv:3122175,fre,bt
2,697,c:stcv:3122175,dut,dt
1,698,c:stcv:3122181,dut,dt
1,699,c:stcv:3122296,dut,dt
1,700,c:stcv:3122306,dut,dt
